model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.63,0.08453237410071943,0.045105566218809984,0.6714285714285714
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.63,0.18992248062015504,0.10986547085201794,0.7
fbprophet,total,70,0,3,True,0.63,0.11986301369863016,0.06375227686703097,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.63,0.10228310502283106,0.054634146341463415,0.8
fbprophet,seat,70,0,3,True,0.63,0.09688581314878893,0.05090909090909091,1.0
fbprophetGamma,seat,70,0,3,True,0.63,0.08615384615384615,0.04501607717041801,1.0
fbprophetGamma,total,70,0,3,True,0.63,0.10566037735849057,0.055776892430278883,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.63,0.06243705941591138,0.032359081419624215,0.8857142857142857
fbprophetGamma,gift_certificate,70,0,3,True,0.63,0.10711553175210406,0.056588520614389654,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.63,0.09415337889141989,0.04971932638331997,0.8857142857142857
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.63,0.07750952986022872,0.04055851063829787,0.8714285714285714
fbprophetNB,seat,70,0,3,True,0.63,0.748663101604278,0.5982905982905983,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.63,0.03956939191155077,0.020196020196020195,0.9714285714285714
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.63,0.04197901049475262,0.021439509954058193,1.0
fbprophetNB,total,70,0,3,True,0.63,0.7909604519774012,0.6542056074766355,1.0
fbprophetNB,gift_certificate,70,0,3,True,0.63,0.06386861313868614,0.03298774740810556,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.63,0.04109186968007044,0.020976925382079712,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.635,0.18930041152263374,0.11057692307692307,0.6571428571428571
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.635,0.09012464046021093,0.048304213771839674,0.6714285714285714
fbprophet,gift_certificate,70,0,3,True,0.635,0.17434620174346202,0.09549795361527967,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.635,0.06475485661424606,0.03461918892185954,0.5
fbprophet,total,70,0,3,True,0.635,0.12323943661971831,0.06566604127579738,1.0
fbprophetGamma,total,70,0,3,True,0.635,0.1077752117013087,0.05695687550854353,1.0
fbprophet,seat,70,0,3,True,0.635,0.09915014164305949,0.05216095380029806,1.0
fbprophetGamma,seat,70,0,3,True,0.635,0.09102730819245775,0.047683923705722074,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.635,0.06347607052896725,0.03289817232375979,0.9
fbprophetGamma,gift_certificate,70,0,3,True,0.635,0.10462471569370735,0.055244195356285025,0.9857142857142858
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.635,0.08689927583936799,0.045548654244306416,0.9428571428571428
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.635,0.09221466364323508,0.04868316041500399,0.8714285714285714
fbprophetNB,gift_certificate,70,0,3,True,0.635,0.06505576208178439,0.03362151777137368,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.635,0.041176470588235294,0.021021021021021023,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.635,0.0412614205717654,0.021065302437556426,1.0
fbprophetNB,seat,70,0,3,True,0.635,0.7821229050279329,0.6422018348623854,1.0
fbprophetNB,total,70,0,3,True,0.635,0.7865168539325843,0.6481481481481481,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.635,0.0423728813559322,0.021645021645021644,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.64,0.2297872340425532,0.135,0.7714285714285715
fbprophet,gift_certificate,70,0,3,True,0.64,0.1764705882352941,0.09691011235955056,0.9857142857142858
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.64,0.07007575757575758,0.037525354969574036,0.5285714285714286
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.64,0.09746588693957114,0.05230125523012552,0.7142857142857143
fbprophet,seat,70,0,3,True,0.64,0.10028653295128939,0.05279034690799397,1.0
fbprophet,total,70,0,3,True,0.64,0.12455516014234874,0.06641366223908918,1.0
fbprophetGamma,seat,70,0,3,True,0.64,0.08849557522123894,0.046296296296296294,1.0
fbprophetGamma,total,70,0,3,True,0.64,0.11023622047244094,0.058333333333333334,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.64,0.06477329347284505,0.03355704697986577,0.9285714285714286
