model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.63,0.027077848815344117,0.013798390187811422,0.72
fbprophetGamma,total,50,0,1,False,0.63,0.026588673225206062,0.013473457289140393,1.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,1,False,0.63,0.022038567493112945,0.011240465676435166,0.56
fbprophet,total,50,0,1,False,0.63,0.021231422505307854,0.01072961373390558,1.0
fbprophetGamma,total,50,0,3,True,0.63,0.025043826696719264,0.0126806999746386,1.0
fbprophetGamma,seat,50,0,1,False,0.63,0.02692514808831449,0.013646288209606987,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.63,0.03566333808844508,0.01815541031227306,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.63,0.03935458480913026,0.02007226013649137,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.63,0.024685008999742863,0.012503256056264652,0.96
fbprophet,"('DME-ORY', 'seat')",50,0,1,False,0.63,0.015186669479012866,0.007674269878490727,0.72
fbprophetGamma,"('DME-ORY', 'seat')",50,0,3,True,0.63,0.04011231448054553,0.020466639377814164,1.0
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.63,0.02132650885050117,0.010778184953653805,1.0
fbprophetNB,gift_certificate,50,0,1,False,0.63,0.029559959690964057,0.015032456440040998,0.88
fbprophetNB,"('DME-ORY', 'seat')",50,0,1,False,0.63,0.021212121212121213,0.010741687979539642,0.84
fbprophetNB,seat,50,0,3,True,0.63,0.0645577792123951,0.0333555703802535,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.63,0.018612071257644244,0.009431420102398275,0.7
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.63,0.027389756231169543,0.013885031935573451,1.0
fbprophetNB,total,50,0,3,True,0.63,0.07843137254901959,0.04081632653061224,1.0
fbprophetNB,seat,50,0,1,False,0.63,0.05694363742010459,0.029323758228605626,0.98
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.63,0.027151778441487914,0.013762730525736306,1.0
fbprophetNB,gift_certificate,50,0,3,True,0.63,0.03526093088857545,0.017946877243359655,1.0
fbprophetNB,total,50,0,1,False,0.63,0.06172028890347997,0.031907671418873046,0.94
fbprophetNB,"('DME-ORY', 'seat')",50,0,3,True,0.63,0.025960539979231565,0.013150973172014729,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.63,0.017847485127095726,0.009046052631578948,0.66
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.635,0.017241379310344827,0.008731381612737545,0.68
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.635,0.03590664272890485,0.018281535648994516,1.0
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.635,0.02151925973746503,0.010876658690450293,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.635,0.02486402486402486,0.012595119391235896,0.96
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.635,0.02563445270443476,0.012983640612827837,1.0
fbprophet,seat,50,0,1,False,0.635,0.019975031210986264,0.010092514718250631,0.96
