model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetGamma,gift_certificate,70,0,4,True,0.615,0.0671785028790787,0.03475670307845084,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.615,0.04057630108791532,0.020714500150105074,0.9857142857142858
fbprophet,seat,70,0,5,True,0.615,0.10101010101010102,0.05319148936170213,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.615,0.04619271021291952,0.023694927804516847,0.9142857142857143
fbprophetGamma,total,70,0,4,True,0.615,0.15217391304347827,0.08235294117647059,1.0
fbprophet,total,70,0,4,True,0.615,0.0997150997150997,0.05247376311844078,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.615,0.04322321704229701,0.022088987062164722,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.615,0.05045045045045045,0.025878003696857672,1.0
fbprophetGamma,seat,70,0,4,True,0.615,0.10316875460574798,0.05439005439005439,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.615,0.03274087932647334,0.016642891107941038,1.0
fbprophetGamma,seat,70,0,5,True,0.615,0.1395812562313061,0.07502679528403002,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.615,0.09009009009009009,0.04716981132075472,1.0
fbprophetNB,seat,70,0,4,True,0.615,0.45016077170418006,0.29045643153526973,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.615,0.054623488099882954,0.02807862013638187,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.615,0.047651463580667124,0.024407252440725245,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.615,0.10550113036925395,0.05568814638027048,1.0
fbprophetNB,total,70,0,4,True,0.615,0.6572769953051644,0.48951048951048953,1.0
fbprophetNB,total,70,0,5,True,0.615,0.6481481481481481,0.4794520547945205,1.0
fbprophetNB,seat,70,0,5,True,0.615,0.43750000000000006,0.28,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.615,0.04929577464788733,0.02527075812274368,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.615,0.04375,0.022364217252396165,1.0
