model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.62,0.06140350877192983,0.03167420814479638,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.62,0.06526806526806528,0.033734939759036145,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.625,0.041841004184100423,0.02140270003292723,0.9285714285714286
fbprophet,total,70,0,5,True,0.625,0.11102299762093576,0.05877413937867338,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.625,0.04674457429048415,0.023931623931623933,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.625,0.04194128220491312,0.021419828641370868,1.0
fbprophet,seat,70,0,5,True,0.625,0.10101010101010102,0.05319148936170213,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.625,0.04044357469015003,0.02069425901201602,0.8857142857142857
fbprophetGamma,seat,70,0,4,True,0.625,0.12999071494893222,0.06951340615690169,1.0
fbprophet,seat,70,0,4,True,0.625,0.08760951188986234,0.04581151832460733,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.625,0.03496503496503497,0.017793594306049824,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.625,0.032603632976245925,0.016571969696969696,1.0
fbprophet,total,70,0,4,True,0.625,0.1013024602026049,0.053353658536585365,1.0
fbprophetGamma,gift_certificate,70,0,4,True,0.625,0.068762278978389,0.03560528992878942,1.0
fbprophet,gift_certificate,70,0,4,True,0.625,0.0656044985941893,0.03391472868217054,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.625,0.04193971166448231,0.021462105969148222,0.9142857142857143
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.625,0.05359877488514548,0.02753737214791503,1.0
fbprophet,gift_certificate,70,0,5,True,0.625,0.07265179034769072,0.03769520732364028,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.625,0.03957471943295924,0.020205066344993968,0.9571428571428572
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.625,0.04520503713270907,0.02312520647505781,1.0
fbprophetGamma,seat,70,0,5,True,0.625,0.14783526927138332,0.07981755986316989,1.0
fbprophetGamma,total,70,0,4,True,0.625,0.19999999999999998,0.1111111111111111,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.625,0.04319654427645788,0.02207505518763797,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.625,0.08877615726062144,0.046449900464499004,1.0
fbprophetGamma,total,70,0,5,True,0.625,0.2536231884057971,0.14522821576763487,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.625,0.05428460643660334,0.027899561578318056,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.625,0.10631741140215717,0.05618892508143322,0.9857142857142858
fbprophetNB,total,70,0,5,True,0.625,0.5932203389830509,0.42168674698795183,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.625,0.05339435545385202,0.0274294670846395,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.625,0.12974976830398519,0.06937561942517344,1.0
fbprophetNB,seat,70,0,4,True,0.625,0.4166666666666667,0.2631578947368421,1.0
fbprophetNB,seat,70,0,5,True,0.625,0.6363636363636364,0.4666666666666667,1.0
fbprophetNB,total,70,0,4,True,0.625,0.6451612903225806,0.47619047619047616,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.625,0.05398967844382692,0.027766435279706004,0.9714285714285714
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.625,0.056588520614389654,0.029118136439267885,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.625,0.0492091388400703,0.025225225225225224,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.625,0.06422018348623854,0.03317535545023697,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.625,0.06784660766961652,0.03513238289205703,0.9857142857142858
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.63,0.040754257907542585,0.020820385332504663,0.9571428571428572
fbprophetGamma,seat,70,0,4,True,0.63,0.14198782961460446,0.07641921397379912,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.63,0.04513304142809027,0.023111417730251813,0.9571428571428572
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.63,0.04618937644341801,0.02364066193853428,1.0
fbprophet,total,70,0,5,True,0.63,0.125,0.06666666666666667,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.63,0.0443430061949788,0.022689356022689355,0.9714285714285714
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.63,0.05505308690523004,0.028305701577031946,1.0
fbprophetGamma,total,70,0,5,True,0.63,0.2702702702702703,0.15625,1.0
fbprophetGamma,gift_certificate,70,0,4,True,0.63,0.06872852233676977,0.03558718861209965,1.0
fbprophet,total,70,0,4,True,0.63,0.11049723756906078,0.05847953216374269,1.0
fbprophetGamma,seat,70,0,5,True,0.63,0.14675052410901468,0.07918552036199095,1.0
fbprophet,seat,70,0,4,True,0.63,0.09114583333333334,0.047748976807639835,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.63,0.042735042735042736,0.021834061135371178,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.63,0.04565290365894596,0.023375730491577863,0.9714285714285714
fbprophet,gift_certificate,70,0,4,True,0.63,0.06530998580217699,0.033773861967694566,0.9857142857142858
fbprophetGamma,total,70,0,4,True,0.63,0.21212121212121215,0.11864406779661017,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.63,0.04740941415509651,0.02428026361429067,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.63,0.03538033864038413,0.018008747105737074,1.0
fbprophet,gift_certificate,70,0,5,True,0.63,0.07411328745367919,0.038482682792743264,1.0
fbprophet,seat,70,0,5,True,0.63,0.1111111111111111,0.058823529411764705,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.63,0.08985879332477535,0.04704301075268817,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.63,0.05311077389984825,0.027279812938425563,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.63,0.032809936723693464,0.01667857993805099,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.63,0.042879019908116385,0.02190923317683881,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.63,0.11049723756906078,0.05847953216374269,1.0
fbprophetNB,seat,70,0,5,True,0.63,0.5982905982905983,0.4268292682926829,1.0
fbprophetNB,total,70,0,4,True,0.63,0.6278026905829597,0.45751633986928103,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.63,0.05378409527468306,0.02763521515988946,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.63,0.1310861423220974,0.07014028056112225,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.63,0.05665722379603399,0.029154518950437316,1.0
fbprophetNB,total,70,0,5,True,0.63,0.5957446808510638,0.42424242424242425,1.0
fbprophetNB,seat,70,0,4,True,0.63,0.44728434504792336,0.2880658436213992,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.63,0.0497335701598579,0.025500910746812388,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.63,0.05754212905877518,0.029623360135421075,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.63,0.06451612903225808,0.0333494441759304,0.9857142857142858
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.63,0.07110208227526664,0.03686150605581885,1.0
fbprophet,seat,70,0,4,True,0.635,0.09126466753585397,0.04781420765027322,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.635,0.05485893416927899,0.028203062046736505,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.635,0.043882978723404256,0.0224642614023145,0.9428571428571428
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.635,0.045081967213114756,0.02309307207837649,0.9428571428571428
